# N,sepal_l,sepal_w,petal_l,petal_w,setosa,versicolor,virginica,predict,answer,true
1.060000000000000000e+02,7.599999999999999645e+00,3.000000000000000000e+00,6.599999999999999645e+00,2.100000000000000089e+00,3.162647763821379069e-04,2.060038902923219672e-02,9.847107986732854812e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.070000000000000000e+02,4.900000000000000355e+00,2.500000000000000000e+00,4.500000000000000000e+00,1.699999999999999956e+00,3.143429929054849430e-04,2.072560436121963917e-02,9.847952656940778260e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.080000000000000000e+02,7.299999999999999822e+00,2.899999999999999911e+00,6.299999999999999822e+00,1.800000000000000044e+00,3.161743328500020217e-04,2.061426948345946447e-02,9.847115500361725005e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.090000000000000000e+02,6.700000000000000178e+00,2.500000000000000000e+00,5.799999999999999822e+00,1.800000000000000044e+00,3.156374337273118382e-04,2.063848717816942069e-02,9.847356627951597829e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+02,7.200000000000000178e+00,3.600000000000000089e+00,6.099999999999999645e+00,2.500000000000000000e+00,3.164108355802666955e-04,2.059220778370425900e-02,9.847054433318986888e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.110000000000000000e+02,6.500000000000000000e+00,3.200000000000000178e+00,5.099999999999999645e+00,2.000000000000000000e+00,3.319636344057858859e-04,2.261161922353094669e-02,9.830447036104671410e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.120000000000000000e+02,6.400000000000000355e+00,2.700000000000000178e+00,5.299999999999999822e+00,1.899999999999999911e+00,3.158720221958702238e-04,2.065584666200286079e-02,9.847170799000695141e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.130000000000000000e+02,6.799999999999999822e+00,3.000000000000000000e+00,5.500000000000000000e+00,2.100000000000000089e+00,3.162884047184091950e-04,2.063576097755116801e-02,9.846987465381366045e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.140000000000000000e+02,5.700000000000000178e+00,2.500000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,3.150063748422785265e-04,2.067399156758106815e-02,9.847634005871246377e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.150000000000000000e+02,5.799999999999999822e+00,2.799999999999999822e+00,5.099999999999999645e+00,2.399999999999999911e+00,3.154783966643977841e-04,2.064592356164595549e-02,9.847442429366266570e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.160000000000000000e+02,6.400000000000000355e+00,3.200000000000000178e+00,5.299999999999999822e+00,2.299999999999999822e+00,3.161385805180802087e-04,2.061304170309468525e-02,9.847172827927834771e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.170000000000000000e+02,6.500000000000000000e+00,3.000000000000000000e+00,5.500000000000000000e+00,1.800000000000000044e+00,3.170360282667203768e-04,2.075470261306192749e-02,9.846128264510342065e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.180000000000000000e+02,7.700000000000000178e+00,3.799999999999999822e+00,6.700000000000000178e+00,2.200000000000000178e+00,3.165354840405792155e-04,2.058995480445506565e-02,9.846983409849777713e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.190000000000000000e+02,7.700000000000000178e+00,2.600000000000000089e+00,6.900000000000000355e+00,2.299999999999999822e+00,3.161326718879734279e-04,2.060787143550896899e-02,9.847160808488594208e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+02,6.000000000000000000e+00,2.200000000000000178e+00,5.000000000000000000e+00,1.500000000000000000e+00,3.161094618955824021e-04,2.085570565097770099e-02,9.846340975695401232e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.210000000000000000e+02,6.900000000000000355e+00,3.200000000000000178e+00,5.700000000000000178e+00,2.299999999999999822e+00,3.162259100528659671e-04,2.060558909116127352e-02,9.847124034462378939e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.220000000000000000e+02,5.599999999999999645e+00,2.799999999999999822e+00,4.900000000000000355e+00,2.000000000000000000e+00,3.153964531612487199e-04,2.065505385750036546e-02,9.847496296831105278e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.230000000000000000e+02,7.700000000000000178e+00,2.799999999999999822e+00,6.700000000000000178e+00,2.000000000000000000e+00,3.162054349717721008e-04,2.060377681626985452e-02,9.847131583580337466e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.240000000000000000e+02,6.299999999999999822e+00,2.700000000000000178e+00,4.900000000000000355e+00,1.800000000000000044e+00,3.303470983126586191e-04,2.250575600544798410e-02,9.831814831573115754e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+02,6.700000000000000178e+00,3.299999999999999822e+00,5.700000000000000178e+00,2.100000000000000089e+00,3.162939321635813389e-04,2.061678573274856527e-02,9.847050301954342055e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.260000000000000000e+02,7.200000000000000178e+00,3.200000000000000178e+00,6.000000000000000000e+00,1.800000000000000044e+00,3.191179800909386380e-04,2.096358276053744349e-02,9.844121809474311036e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.270000000000000000e+02,6.200000000000000178e+00,2.799999999999999822e+00,4.799999999999999822e+00,1.800000000000000044e+00,3.536115473347831682e-04,2.562502666374221263e-02,9.805517022621321743e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,6.099999999999999645e+00,3.000000000000000000e+00,4.900000000000000355e+00,1.800000000000000044e+00,3.421348512111197252e-04,2.401574952126887819e-02,9.818949883081141694e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.290000000000000000e+02,6.400000000000000355e+00,2.799999999999999822e+00,5.599999999999999645e+00,2.100000000000000089e+00,3.157538321974698412e-04,2.063017681113075638e-02,9.847319243470080696e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000000e+02,7.200000000000000178e+00,3.000000000000000000e+00,5.799999999999999822e+00,1.600000000000000089e+00,3.815919862462713633e-04,2.961153080129823312e-02,9.771059280765346244e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.310000000000000000e+02,7.400000000000000355e+00,2.799999999999999822e+00,6.099999999999999645e+00,1.899999999999999911e+00,3.162268444015308658e-04,2.062076956886750231e-02,9.847061938903786116e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.320000000000000000e+02,7.900000000000000355e+00,3.799999999999999822e+00,6.400000000000000355e+00,2.000000000000000000e+00,3.380906343573985705e-04,2.337795854446160157e-02,9.823698879576862053e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.330000000000000000e+02,6.400000000000000355e+00,2.799999999999999822e+00,5.599999999999999645e+00,2.200000000000000178e+00,3.157619544315699248e-04,2.062950087626577375e-02,9.847315834152745584e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.340000000000000000e+02,6.299999999999999822e+00,2.799999999999999822e+00,5.099999999999999645e+00,1.500000000000000000e+00,4.790749127004135252e-04,4.580220789719125635e-02,9.628317081341830619e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.350000000000000000e+02,6.099999999999999645e+00,2.600000000000000089e+00,5.599999999999999645e+00,1.399999999999999911e+00,3.156127762506273616e-04,2.069813663085571381e-02,9.847172500097943759e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.360000000000000000e+02,7.700000000000000178e+00,3.000000000000000000e+00,6.099999999999999645e+00,2.299999999999999822e+00,3.163336139312536758e-04,2.059975669963626591e-02,9.847070762197180915e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.370000000000000000e+02,6.299999999999999822e+00,3.399999999999999911e+00,5.599999999999999645e+00,2.399999999999999911e+00,3.161301338210696470e-04,2.060804303425490397e-02,9.847178792025867988e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.380000000000000000e+02,6.400000000000000355e+00,3.100000000000000089e+00,5.500000000000000000e+00,1.800000000000000044e+00,3.170418386284926072e-04,2.074945951797323856e-02,9.846148064762400010e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.390000000000000000e+02,6.000000000000000000e+00,3.000000000000000000e+00,4.799999999999999822e+00,1.800000000000000044e+00,3.520050262299907425e-04,2.535221061982993393e-02,9.807659938294009949e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000000e+02,6.900000000000000355e+00,3.100000000000000089e+00,5.400000000000000355e+00,2.100000000000000089e+00,3.180756912535898703e-04,2.083855866347301619e-02,9.845213696862487041e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.410000000000000000e+02,6.700000000000000178e+00,3.100000000000000089e+00,5.599999999999999645e+00,2.399999999999999911e+00,3.161050227809612638e-04,2.060977738536426407e-02,9.847181070341998188e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.420000000000000000e+02,6.900000000000000355e+00,3.100000000000000089e+00,5.099999999999999645e+00,2.299999999999999822e+00,3.192749672967767818e-04,2.097088750854110561e-02,9.844054191244326901e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.430000000000000000e+02,5.799999999999999822e+00,2.700000000000000178e+00,5.099999999999999645e+00,1.899999999999999911e+00,3.153490384629184301e-04,2.065792936279071956e-02,9.847489461343145178e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.440000000000000000e+02,6.799999999999999822e+00,3.200000000000000178e+00,5.900000000000000355e+00,2.299999999999999822e+00,3.161594906774698940e-04,2.060653412558416733e-02,9.847155292237245172e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.450000000000000000e+02,6.700000000000000178e+00,3.299999999999999822e+00,5.700000000000000178e+00,2.500000000000000000e+00,3.162006582709475048e-04,2.060399870367173036e-02,9.847143381826982678e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.460000000000000000e+02,6.700000000000000178e+00,3.000000000000000000e+00,5.200000000000000178e+00,2.299999999999999822e+00,3.162822954246598652e-04,2.062965250863424763e-02,9.847027763830223934e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.470000000000000000e+02,6.299999999999999822e+00,2.500000000000000000e+00,5.000000000000000000e+00,1.899999999999999911e+00,3.159721482288396061e-04,2.070534541181249036e-02,9.846949949776345745e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.480000000000000000e+02,6.500000000000000000e+00,3.000000000000000000e+00,5.200000000000000178e+00,2.000000000000000000e+00,3.177610980195471322e-04,2.082947670584049671e-02,9.845451819420223405e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.490000000000000000e+02,6.200000000000000178e+00,3.399999999999999911e+00,5.400000000000000355e+00,2.299999999999999822e+00,3.161516176176572962e-04,2.060849971248943785e-02,9.847182745421469985e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+02,5.900000000000000355e+00,3.000000000000000000e+00,5.099999999999999645e+00,1.800000000000000044e+00,3.168085422200353301e-04,2.075901803294472395e-02,9.846295530614941338e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
